0.10572	0.07933	0.05198	0.05652	0.27913	0.41660	0.98928	1.00000	0.03555
0.17657	0.22533	0.06788	0.04704	1.34264	0.41371	2.27316	0.94444	0.02545
0.06544	0.12084	0.03584	0.03486	0.22692	0.41377	0.89767	1.00000	0.08140
0.05547	0.05909	0.05101	0.04668	0.19711	0.41578	0.82514	1.00000	0.08665
0.07734	0.12861	0.06190	0.04069	0.20586	0.41474	0.92915	1.00000	0.08739
0.06763	0.11657	0.04936	0.05070	0.23108	0.48210	0.99743	0.90909	0.05630
0.05724	0.05258	0.05892	0.04040	0.27033	0.41362	0.89309	1.00000	0.08679
0.03178	0.06860	0.04893	0.03393	0.24256	0.41365	0.83946	0.97436	0.10021
0.07155	0.10752	0.04762	0.06317	0.26036	0.41362	0.96384	1.00000	0.05166
0.06531	0.09503	0.10701	0.03866	0.24352	0.47308	1.02261	0.89744	0.06049
0.07740	0.06169	0.05869	0.03714	0.27341	0.41375	0.92209	0.97436	0.09137
0.05867	0.08503	0.09222	0.07807	0.52742	0.48048	1.32187	0.83333	0.03260
0.06602	0.07329	0.08551	0.04140	0.95780	0.41407	1.63809	0.87879	0.05880
0.10311	0.10940	0.16644	0.04906	0.23165	0.41462	1.07428	1.00000	0.03153
0.10484	0.05782	0.09552	0.05651	1.09409	0.41623	1.82501	0.92857	0.06799
0.07540	0.08154	0.03991	0.03189	0.22930	0.41361	0.87166	1.00000	0.08038
0.06213	0.07350	0.04648	0.02709	0.19429	0.41382	0.81732	1.00000	0.08515
0.07385	0.09819	0.04300	0.04137	0.22475	0.41474	0.89589	1.00000	0.07771
0.07381	0.15874	0.04263	0.03616	0.20001	0.41388	0.92523	1.00000	0.07756
0.13481	0.07074	0.06633	0.06018	0.30986	0.48699	1.12892	0.88889	0.04199
0.07201	0.05647	0.08944	0.05608	0.27341	0.41378	0.96119	0.96970	0.07281
0.05640	0.05086	0.04455	0.02841	0.22225	0.41556	0.81803	1.00000	0.07274
0.06498	0.06212	0.07498	0.03097	0.20021	0.42326	0.85654	0.97619	0.09824
0.08789	0.09801	0.05447	0.06352	0.22861	0.41491	0.94742	1.00000	0.10512
0.06438	0.06847	0.04159	0.03197	0.21145	0.48873	0.90658	0.90000	0.05079
0.06901	0.14281	0.03118	0.03130	0.18301	0.41395	0.87126	1.00000	0.09844
0.12388	0.22282	0.05776	0.05644	0.21549	0.41394	1.09032	1.00000	0.05121
0.06990	0.07186	0.06416	0.04657	0.67448	0.41513	1.34209	0.93333	0.05744
0.07846	0.11865	0.07139	0.05268	0.22188	0.41579	0.95886	1.00000	0.05231
0.09273	0.10626	0.05102	0.04272	0.21895	0.41366	0.92534	1.00000	0.06121
0.05390	0.05204	0.02718	0.03861	0.21560	0.41432	0.80166	1.00000	0.10124
0.03271	0.02851	0.04042	0.01991	0.20867	0.41730	0.74752	1.00000	0.08470
0.09158	0.10160	0.05760	0.04287	0.28440	0.41390	0.99194	0.97222	0.07347
0.04570	0.09650	0.03894	0.04082	0.17335	0.41364	0.80894	1.00000	0.12842
0.03892	0.13360	0.04270	0.03466	0.42667	0.41393	1.09047	0.96667	0.07207
0.06137	0.05601	0.02718	0.03359	0.27487	0.41375	0.86677	1.00000	0.08225
0.08757	0.07059	0.05073	0.04566	0.22017	0.41416	0.88888	1.00000	0.07715
0.04743	0.10147	0.05187	0.06053	0.21264	0.41410	0.88805	1.00000	0.11144
0.11066	0.04901	0.03888	0.04584	0.22277	0.41515	0.88231	1.00000	0.09226
0.07948	0.08786	0.06636	0.03977	0.20601	0.41437	0.89385	1.00000	0.09537
0.07107	0.06698	0.06024	0.04993	0.33292	0.41385	0.99499	1.00000	0.05588
0.10761	0.08568	0.03652	0.04207	0.19112	0.41383	0.87683	1.00000	0.10163
0.05519	0.08885	0.05843	0.05372	0.18638	0.41391	0.85649	1.00000	0.08912
0.05529	0.04629	0.02703	0.03344	0.40761	0.41369	0.98333	0.96970	0.07843
0.04895	0.05583	0.04618	0.02757	0.20637	0.41853	0.80344	1.00000	0.08792
0.09842	0.09620	0.06241	0.05053	0.37371	0.41554	1.09680	0.97778	0.08217
0.15362	0.09503	0.04856	0.05013	0.18295	0.41375	0.94404	1.00000	0.07570
0.06618	0.07598	0.05924	0.04205	0.39831	0.41381	1.05557	0.97619	0.08297
0.05950	0.04993	0.02699	0.02848	0.20205	0.47606	0.84300	0.91667	0.08743
0.07531	0.06562	0.02364	0.05490	0.17342	0.46732	0.86022	0.92857	0.08801
0.05804	0.06193	0.03829	0.03973	0.18549	0.41364	0.79712	1.00000	0.07661
0.06674	0.05092	0.05640	0.03636	0.21663	0.41367	0.84072	1.00000	0.03836
0.05175	0.05167	0.02822	0.02502	0.21081	0.41375	0.78121	1.00000	0.08423
0.08090	0.06265	0.09545	0.05493	0.18594	0.41390	0.89376	0.96667	0.05227
0.08321	0.06201	0.10388	0.04914	0.25407	0.41361	0.96593	0.93333	0.06117
0.07889	0.05946	0.03551	0.03043	0.16894	0.41835	0.79157	1.00000	0.08430
0.06418	0.05886	0.06517	0.04497	0.18365	0.41370	0.83052	1.00000	0.05615
0.04507	0.09603	0.05184	0.05147	0.23455	0.43657	0.91552	0.96667	0.05243
0.07272	0.04169	0.01983	0.02885	0.16503	0.41496	0.74308	1.00000	0.06348
0.04091	0.04624	0.03485	0.02687	0.16799	0.41414	0.73099	1.00000	0.08172
0.05146	0.05563	0.03404	0.03626	0.18461	0.41364	0.77564	1.00000	0.09040
0.05819	0.04232	0.06718	0.06839	0.18872	0.41487	0.83966	1.00000	0.10673
0.07059	0.06025	0.07209	0.02906	0.20995	0.41400	0.85594	1.00000	0.05727
0.03864	0.09656	0.03345	0.03074	0.13641	0.41388	0.74968	1.00000	0.10428
0.06627	0.10051	0.04298	0.03698	0.29740	0.42210	0.96625	0.97619	0.10775
0.07882	0.05051	0.06029	0.05214	0.14714	0.41596	0.80485	0.94872	0.09342
0.06563	0.11151	0.04961	0.02647	0.21967	0.41415	0.88705	1.00000	0.05161
0.04794	0.07425	0.03655	0.04623	0.22903	0.41386	0.84785	0.97917	0.09345
0.06025	0.04623	0.03872	0.02356	0.17230	0.41364	0.75470	1.00000	0.07622
0.06589	0.10123	0.04599	0.03293	0.13053	0.41375	0.79032	1.00000	0.06409
0.06232	0.05135	0.04121	0.02409	0.14397	0.41444	0.73738	1.00000	0.08586
0.05290	0.06467	0.01649	0.02395	0.14461	0.41379	0.71642	1.00000	0.10403
0.04427	0.08389	0.06270	0.05413	0.15362	0.41524	0.81385	1.00000	0.05287
0.06791	0.04062	0.04870	0.02946	0.13915	0.47659	0.80243	0.91667	0.09409
0.10730	0.08974	0.05508	0.02055	0.14086	0.41364	0.82717	1.00000	0.05624
0.04908	0.07174	0.03069	0.03453	0.25807	0.41760	0.86171	0.96667	0.09062
0.06030	0.03797	0.03372	0.02780	0.16304	0.41397	0.73678	1.00000	0.09079
0.03073	0.04566	0.04134	0.02982	0.19419	0.41619	0.75793	1.00000	0.06168
0.06972	0.09278	0.06017	0.03306	0.13897	0.41562	0.81033	1.00000	0.09879
0.09961	0.04325	0.03647	0.03434	0.31475	0.41392	0.94235	0.96078	0.13606
0.08594	0.05191	0.04313	0.03179	0.14899	0.42374	0.78549	1.00000	0.10550
0.06270	0.04328	0.02989	0.02816	0.24135	0.45901	0.86440	0.95833	0.06061
0.06233	0.07092	0.03422	0.03647	0.13536	0.41373	0.75302	1.00000	0.10086
0.07067	0.04173	0.02930	0.03597	0.12434	0.41437	0.71638	1.00000	0.12041
0.06099	0.05115	0.02918	0.03740	0.20816	0.41361	0.80049	0.97436	0.08608
0.06117	0.07141	0.02927	0.02724	0.12939	0.41361	0.73209	1.00000	0.08564
0.05123	0.07944	0.05542	0.03338	0.13424	0.41720	0.77091	1.00000	0.11615
0.04312	0.03782	0.03509	0.03410	0.44732	0.41370	1.01115	0.96296	0.07124
0.10311	0.09698	0.02023	0.04556	0.11526	0.41442	0.79556	1.00000	0.11236
0.05928	0.12705	0.05631	0.01728	0.12550	0.41363	0.79905	1.00000	0.06517
0.05814	0.04421	0.02148	0.02198	0.11342	0.41367	0.67290	1.00000	0.10370
0.07650	0.05896	0.03295	0.05638	0.13995	0.41369	0.77843	1.00000	0.09615
0.02523	0.06014	0.03962	0.02008	0.20297	0.47592	0.82396	0.88889	0.07854
0.02091	0.02754	0.11214	0.03534	0.12201	0.42592	0.74387	0.96970	0.09006
0.09096	0.06936	0.02661	0.04098	0.87237	0.41390	1.51418	0.93333	0.06197
0.06439	0.06558	0.03011	0.02949	0.11571	0.41363	0.71891	1.00000	0.11934
0.07143	0.06221	0.03777	0.02482	0.14311	0.41366	0.75300	1.00000	0.08632
0.04269	0.03437	0.02499	0.02284	0.12535	0.41363	0.66388	1.00000	0.10680
0.05338	0.11704	0.02680	0.03693	0.44221	0.41390	1.09028	0.93333	0.06351
0.05227	0.07392	0.03651	0.02295	0.14631	0.41364	0.74560	1.00000	0.06949
0.05089	0.06231	0.01669	0.02555	0.19070	0.41360	0.75975	1.00000	0.09915
0.07647	0.09804	0.01746	0.02515	0.16695	0.41408	0.79815	1.00000	0.07039
0.06312	0.04968	0.01030	0.02512	0.13654	0.47626	0.76103	0.91667	0.08466
0.06834	0.04739	0.03093	0.01786	0.13218	0.41364	0.71034	1.00000	0.08427
0.10070	0.10418	0.03895	0.05235	0.15256	0.47285	0.92161	0.92593	0.05277
0.07534	0.04112	0.04598	0.02905	0.19802	0.41368	0.80318	1.00000	0.07563
0.04207	0.05418	0.01812	0.02236	0.15937	0.41370	0.70980	1.00000	0.10542
0.11630	0.04553	0.01869	0.01122	0.14079	0.41389	0.74642	1.00000	0.08437
0.06105	0.03692	0.02276	0.03355	0.13807	0.41364	0.70598	1.00000	0.09390
0.05457	0.08613	0.03913	0.03649	0.12653	0.42231	0.76517	0.97619	0.11784
0.06396	0.05461	0.02398	0.04333	0.13997	0.41369	0.73955	1.00000	0.06239
0.03637	0.03081	0.02792	0.01962	0.13984	0.48858	0.74313	0.90000	0.06559
0.07558	0.03647	0.02071	0.01445	0.15890	0.41370	0.71981	1.00000	0.06360
0.04524	0.04422	0.02679	0.03092	0.15177	0.41360	0.71255	1.00000	0.06473
0.04072	0.06958	0.02481	0.02768	0.33554	0.41369	0.91201	0.97917	0.12082
0.08733	0.03809	0.02465	0.02571	0.12391	0.42102	0.72071	1.00000	0.08701
0.05187	0.07228	0.02511	0.01451	0.14439	0.41386	0.72201	1.00000	0.11695
0.06833	0.05604	0.03446	0.01783	0.16667	0.41363	0.75695	1.00000	0.09379
0.02865	0.06948	0.03449	0.02880	0.13905	0.41390	0.71437	1.00000	0.09285
0.07030	0.05001	0.03888	0.03735	0.16881	0.47731	0.84265	0.91667	0.08068
0.07233	0.06738	0.01879	0.02060	0.13089	0.41361	0.72361	1.00000	0.12736
0.10682	0.06022	0.05392	0.02012	0.29153	0.41368	0.94630	0.97222	0.08932
0.04183	0.07300	0.02182	0.05030	0.18174	0.41370	0.78238	1.00000	0.04949
0.06085	0.06966	0.01771	0.01661	0.13456	0.41375	0.71315	1.00000	0.10028
0.05173	0.05444	0.02862	0.04979	0.12753	0.41365	0.72575	0.96970	0.09507
0.05853	0.01851	0.02120	0.04747	0.16009	0.41369	0.71949	1.00000	0.08833
0.03985	0.06107	0.03578	0.04141	0.14764	0.41395	0.73969	1.00000	0.06760
0.06402	0.05094	0.08979	0.04686	0.20748	0.41389	0.87298	0.97436	0.09183
0.05302	0.04822	0.02517	0.02556	0.11639	0.41398	0.68233	1.00000	0.11865
0.08730	0.02427	0.04169	0.02431	0.18502	0.42145	0.78405	1.00000	0.10366
0.05746	0.08724	0.03982	0.01917	0.14433	0.41367	0.76169	1.00000	0.11481
0.04791	0.10123	0.02074	0.02109	0.12219	0.50734	0.82050	0.87500	0.06092
0.06923	0.09222	0.03941	0.03049	0.17184	0.41843	0.82162	0.95238	0.12888
0.05033	0.05869	0.02970	0.01991	0.11761	0.41387	0.69012	1.00000	0.09418
0.02997	0.07389	0.03676	0.02963	0.34680	0.41600	0.93305	0.95556	0.13483
0.06305	0.04219	0.02520	0.03331	0.12854	0.41380	0.70609	1.00000	0.07731
0.06605	0.05905	0.04237	0.03359	0.13925	0.41387	0.75416	1.00000	0.11140
0.07414	0.03338	0.04067	0.03712	0.20529	0.41407	0.80467	0.97222	0.09982
0.04488	0.03435	0.03018	0.04747	0.12355	0.41382	0.69424	1.00000	0.10397
0.06324	0.03726	0.07446	0.03638	0.13008	0.41564	0.75706	0.96296	0.08058
0.05314	0.03818	0.03512	0.03398	0.25729	0.41375	0.83147	0.97778	0.12827
0.07002	0.08616	0.03158	0.02836	0.19353	0.41365	0.82330	1.00000	0.09023
0.06627	0.05401	0.06249	0.02494	0.12488	0.41389	0.74647	1.00000	0.11284
0.03909	0.04375	0.02501	0.02703	0.13559	0.41367	0.68414	1.00000	0.09120
0.14199	0.05981	0.02913	0.02557	0.28382	0.41513	0.95545	0.96970	0.09245
0.04419	0.04486	0.04823	0.02615	0.12940	0.41400	0.70681	1.00000	0.09102
0.06367	0.04750	0.01715	0.01937	0.11273	0.41624	0.67666	1.00000	0.11710
0.03908	0.05386	0.04584	0.02505	0.13619	0.41360	0.71362	1.00000	0.08445
0.06808	0.06073	0.03012	0.03331	0.19887	0.41398	0.80509	0.97619	0.11936
0.05821	0.04930	0.01959	0.03247	0.16834	0.41375	0.74165	1.00000	0.07236
0.11042	0.16879	0.04425	0.02974	0.23947	0.41411	1.00679	0.95833	0.05434
0.07838	0.02932	0.02618	0.03556	0.20454	0.41367	0.78766	0.97778	0.11700
0.07127	0.03059	0.03500	0.01912	0.43380	0.41507	1.00485	0.96667	0.07849
0.04812	0.04985	0.03782	0.04301	0.14122	0.41384	0.73385	1.00000	0.10943
0.06903	0.06305	0.05379	0.02516	0.14690	0.41373	0.77165	0.96296	0.07495
0.04111	0.07165	0.02589	0.02698	0.13214	0.41385	0.71163	1.00000	0.14211
0.05818	0.04253	0.04052	0.02910	0.14019	0.41378	0.72429	1.00000	0.11195
0.04423	0.04469	0.01703	0.01792	0.14105	0.41363	0.67856	1.00000	0.11320
0.10718	0.02046	0.02529	0.02088	0.33888	0.41362	0.92633	0.96667	0.07581
0.07597	0.04261	0.02485	0.02014	0.14038	0.41371	0.71766	1.00000	0.12872
0.07418	0.09212	0.04168	0.03153	0.16241	0.43432	0.83625	0.97436	0.13116
0.06280	0.06533	0.01740	0.01046	0.12891	0.41403	0.69893	1.00000	0.09716
0.03853	0.06481	0.01986	0.01578	0.13317	0.41382	0.68597	1.00000	0.10308
0.06689	0.03829	0.04607	0.02130	0.15170	0.41368	0.73793	1.00000	0.06975
0.05043	0.03885	0.03305	0.02008	0.17963	0.41403	0.73607	1.00000	0.11992
0.05490	0.03945	0.01819	0.01400	0.13939	0.41367	0.67961	1.00000	0.10915
0.03651	0.04063	0.02208	0.03123	0.13893	0.41364	0.68303	1.00000	0.09511
0.03432	0.03521	0.02495	0.01345	0.15529	0.45048	0.71370	0.96970	0.07559
0.05147	0.04344	0.03259	0.03312	0.17469	0.41598	0.75130	1.00000	0.11613
0.03021	0.04692	0.02269	0.01848	0.14761	0.41368	0.67959	1.00000	0.07066
0.08077	0.02853	0.03444	0.04856	0.15736	0.43142	0.78108	1.00000	0.06443
0.05075	0.03333	0.07906	0.03803	0.17343	0.41812	0.79272	1.00000	0.06035
0.06680	0.03215	0.01683	0.02409	0.12512	0.41425	0.67923	1.00000	0.06094
0.02826	0.04355	0.02703	0.03107	0.14513	0.41364	0.68868	1.00000	0.05944
0.06280	0.05436	0.02526	0.01274	0.19573	0.41417	0.76506	1.00000	0.09509
0.06051	0.04421	0.04434	0.02617	0.11068	0.42067	0.70658	1.00000	0.11546
0.05263	0.07520	0.03695	0.01050	0.14076	0.41365	0.72969	1.00000	0.11349
0.05892	0.04518	0.02795	0.02492	0.12427	0.41364	0.69488	1.00000	0.16611
0.05794	0.04204	0.02642	0.02859	0.12377	0.41435	0.69310	1.00000	0.10721
0.03942	0.03047	0.02925	0.01593	0.14659	0.41378	0.67544	1.00000	0.04947
0.04933	0.05139	0.02305	0.02282	0.12474	0.41389	0.68522	1.00000	0.16096
0.03557	0.04532	0.01299	0.00642	0.11449	0.41390	0.62869	1.00000	0.11484
0.03697	0.04234	0.03088	0.01265	0.15410	0.41460	0.69155	1.00000	0.09288
0.04299	0.07402	0.04254	0.01851	0.13120	0.41398	0.72323	1.00000	0.08374
0.05539	0.04073	0.03827	0.01397	0.11154	0.41715	0.67705	1.00000	0.09982
0.04281	0.04784	0.02076	0.01888	0.10434	0.41411	0.64874	1.00000	0.17900
0.05246	0.04641	0.03642	0.02602	0.14993	0.41548	0.72672	1.00000	0.12353
0.07326	0.02976	0.03611	0.02523	0.10941	0.41388	0.68765	1.00000	0.13480
0.07439	0.04000	0.02079	0.03615	0.12076	0.41381	0.70590	1.00000	0.13762
0.05862	0.02995	0.02434	0.02427	0.17540	0.41372	0.72630	1.00000	0.10057
0.07094	0.04008	0.02941	0.01011	0.11011	0.41379	0.67444	1.00000	0.13479
0.08058	0.04468	0.01267	0.01467	0.13937	0.41391	0.70588	1.00000	0.08977
0.03067	0.02611	0.01979	0.01551	0.11843	0.41367	0.62418	1.00000	0.13158
0.05834	0.05134	0.02439	0.01524	0.12865	0.41361	0.69158	1.00000	0.13092
0.02488	0.05740	0.03069	0.03783	0.16244	0.41365	0.72688	0.97222	0.13828
0.05599	0.03435	0.02082	0.01883	0.08991	0.41389	0.63379	1.00000	0.12763
0.06951	0.02818	0.02622	0.01316	0.27459	0.41374	0.82539	0.97436	0.14621
0.08496	0.04918	0.04599	0.03137	0.09273	0.41374	0.71798	1.00000	0.14608
0.04212	0.07139	0.01914	0.02262	0.11089	0.41372	0.67987	1.00000	0.10800
0.09551	0.05225	0.02545	0.01625	0.11227	0.41369	0.71543	1.00000	0.13397
0.05688	0.03059	0.02271	0.01863	0.09901	0.41368	0.64150	1.00000	0.19357
0.02451	0.04336	0.01623	0.01372	0.08246	0.41396	0.59425	1.00000	0.17306
0.03211	0.06815	0.03395	0.00927	0.08427	0.41380	0.64156	1.00000	0.16034
0.05510	0.02952	0.01722	0.01569	0.10780	0.41381	0.63914	1.00000	0.08017
0.08586	0.05254	0.03643	0.02075	0.13351	0.41377	0.74287	1.00000	0.15015
0.07521	0.03910	0.05859	0.03319	0.09902	0.41364	0.71876	0.96970	0.10786
0.03730	0.06334	0.01697	0.01436	0.10453	0.41563	0.65213	1.00000	0.15141
0.03022	0.04521	0.01905	0.02355	0.08807	0.41482	0.62091	1.00000	0.16312
0.03949	0.03484	0.02964	0.02197	0.12320	0.41369	0.66283	1.00000	0.15498
0.07965	0.01425	0.02099	0.00493	0.09361	0.41369	0.62713	1.00000	0.13615
0.06445	0.03872	0.07734	0.05164	0.09645	0.48177	0.81038	0.87879	0.11486
0.03534	0.03279	0.03003	0.01066	0.10420	0.41363	0.62665	1.00000	0.18043
0.03122	0.03458	0.02129	0.01623	0.11106	0.41456	0.62894	1.00000	0.21002
0.04763	0.03031	0.02553	0.02602	0.10343	0.41440	0.64732	1.00000	0.19139
0.07524	0.03436	0.03758	0.02671	0.12530	0.41384	0.71303	1.00000	0.19033
0.02871	0.04117	0.03611	0.01341	0.10312	0.41369	0.63621	1.00000	0.12078
0.07550	0.03074	0.02057	0.01357	0.07947	0.41366	0.63352	1.00000	0.19959
0.04603	0.05793	0.03379	0.02921	0.11565	0.41622	0.69883	1.00000	0.18145
0.03482	0.03451	0.03391	0.01676	0.09658	0.41387	0.63046	1.00000	0.19373
0.03757	0.06727	0.02437	0.02763	0.16841	0.41364	0.73889	0.96970	0.17927
0.02925	0.03739	0.03401	0.01493	0.17458	0.41433	0.70450	0.97222	0.17070
0.03130	0.10193	0.02375	0.01262	0.13438	0.41366	0.71763	1.00000	0.14045
0.05837	0.04096	0.02839	0.02946	0.18941	0.48181	0.82841	0.90909	0.12668
0.03619	0.04853	0.01789	0.02344	0.09089	0.41375	0.63069	1.00000	0.19900
0.02546	0.04301	0.02342	0.01806	0.09493	0.41422	0.61911	1.00000	0.21932
0.05975	0.07534	0.03118	0.01611	0.07931	0.41376	0.67544	1.00000	0.17161
0.03749	0.05198	0.06009	0.01992	0.09333	0.41363	0.67643	1.00000	0.15819
0.08648	0.04501	0.02483	0.03012	0.22415	0.41411	0.82469	1.00000	0.13829
0.04107	0.02993	0.02865	0.02475	0.08041	0.41375	0.61856	1.00000	0.19998
0.03133	0.08339	0.02082	0.01334	0.07851	0.41387	0.64126	1.00000	0.18728
0.02573	0.03983	0.01732	0.02077	0.09798	0.41400	0.61564	1.00000	0.18147
0.05064	0.08766	0.04477	0.02222	0.08916	0.41382	0.70827	0.96667	0.11847
0.06616	0.04360	0.01957	0.01183	0.11713	0.41559	0.67388	1.00000	0.15676
0.01751	0.06645	0.08161	0.04257	0.43890	0.41420	1.06124	0.92593	0.12174
0.02992	0.04573	0.03775	0.01721	0.39652	0.41629	0.94342	0.94872	0.14398
0.03219	0.05394	0.02171	0.02227	0.08263	0.41370	0.62643	1.00000	0.16405
0.04640	0.03304	0.05234	0.01453	0.08963	0.41362	0.64955	1.00000	0.14982
0.03568	0.02690	0.01459	0.00747	0.08500	0.41370	0.58333	1.00000	0.18643
0.06584	0.04484	0.03252	0.02521	0.11507	0.41368	0.69716	1.00000	0.13453
0.03437	0.06521	0.02724	0.01534	0.10625	0.41382	0.66224	1.00000	0.18565
0.05127	0.02400	0.02301	0.01755	0.09265	0.41373	0.62220	1.00000	0.16110
0.05601	0.06537	0.02237	0.01850	0.11444	0.41385	0.69055	1.00000	0.16672
0.04297	0.05641	0.03079	0.02467	0.13468	0.43565	0.72516	0.97222	0.14067
0.03967	0.10979	0.03035	0.01408	0.14744	0.48857	0.82990	0.90000	0.10300
0.05225	0.06946	0.03279	0.03516	0.09247	0.41367	0.69579	1.00000	0.16392
0.09718	0.04164	0.05712	0.02383	0.08827	0.41378	0.72181	1.00000	0.11193
0.04499	0.02996	0.03758	0.01841	0.08094	0.41464	0.62653	0.96296	0.11949
0.05091	0.07542	0.04548	0.04497	0.11328	0.41423	0.74430	1.00000	0.14270
